Date,Ref Price,CE Strike,CE Entry,CE SL Level,CE Exit,CE PnL,PE Strike,PE Entry,PE SL Level,PE Exit,PE PnL,Total PnL,CE Status,PE Status,CE pct,PE pct,CE pct.1,PE pct.1,net pnl,cum pnl,CE_Qty_BTC,PE_Qty_BTC,CE_Entry_Fee_pct,PE_Entry_Fee_pct,CE_Exit_Fee_pct,PE_Exit_Fee_pct,Total_Commissions_pct,True_Net_PnL_After_Fees
2025-11-11 00:00:00,105463.5,C-BTC-108000-111125,59,236,236,-177,P-BTC-102000-111125,59,236,1,58,-119,SL Hit,TP Hit,-3,0.983050847,-3,1,-2,160.4488211,0.017,0.017,0.0414239,0.0414239,0.1656956,0.0007021,0.2492455,-2.2492455
2025-11-12 00:00:00,103216.3,C-BTC-106000-121125,43,172,1,42,P-BTC-102000-121125,230,920,1,229,271,TP Hit,TP Hit,0.976744186,0.995652174,1,1,2,162.4488211,0.023,0.004,0.0408457,0.037996,0.0009499,0.0001652,0.0799568,1.9200432
2025-11-13 00:00:00,101513.2,C-BTC-106000-131125,30,120,1,29,P-BTC-99600-131125,218,872,1,217,246,TP Hit,TP Hit,0.966666667,0.995412844,1,1,2,164.4488211,0.033,0.005,0.040887,0.045017,0.0013629,0.0002065,0.0874734,1.9125266
2025-11-14 00:00:00,98522.2,C-BTC-105000-141125,40,160,1,39,P-BTC-91000-141125,32,128,1,31,70,TP Hit,TP Hit,0.975,0.96875,1,1,2,166.4488211,0.025,0.031,0.0413,0.0409696,0.0010325,0.0012803,0.0845824,1.9154176
2025-11-15 00:00:00,95119.9,C-BTC-98000-151125,49,196,1,48,P-BTC-91600-151125,70,280,1,69,117,TP Hit,TP Hit,0.979591837,0.985714286,1,1,2,168.4488211,0.02,0.014,0.040474,0.040474,0.000826,0.0005782,0.0823522,1.9176478
2025-11-16 00:00:00,96036,C-BTC-97800-161125,53,212,1,52,P-BTC-94000-161125,46,184,1,45,97,TP Hit,TP Hit,0.981132075,0.97826087,1,1,2,170.4488211,0.019,0.022,0.0415891,0.0417956,0.0007847,0.0009086,0.085078,1.914922
2025-11-17 00:00:00,94194.8,C-BTC-98000-171125,86,344,1,85,P-BTC-90400-171125,142,568,1,141,226,TP Hit,TP Hit,0.988372093,0.992957746,1,1,2,172.4488211,0.012,0.007,0.0426216,0.0410522,0.0004956,0.0002891,0.0844585,1.9155415
2025-11-18 00:00:00,92626.7,C-BTC-96000-181125,45,180,1,44,P-BTC-89200-181125,142,568,568,-426,-382,TP Hit,SL Hit,0.977777778,-3,1,-3,-2,170.4488211,0.022,0.007,0.040887,0.0410522,0.0009086,0.076509654,0.159357454,-2.159357454
2025-11-19 00:00:00,93352.2,C-BTC-95400-191125,90,360,1,89,P-BTC-90000-191125,85,340,340,-255,-166,TP Hit,SL Hit,0.988888889,-3,1,-3,-2,168.4488211,0.011,0.012,0.040887,0.042126,0.0004543,0.132186715,0.215654015,-2.215654015
2025-11-20 00:00:00,89168.5,C-BTC-91000-201125,279,1116,1116,-837,P-BTC-85600-201125,122,488,1,121,-716,SL Hit,TP Hit,-3,0.991803279,-3,1,-2,166.4488211,0.004,0.008,0.042087532,0.0403088,0.042087532,0.0003304,0.124814264,-2.124814264
2025-11-21 00:00:00,86404.8,C-BTC-92000-211125,35,140,1,34,P-BTC-83600-211125,282,1128,1128,-846,-812,TP Hit,SL Hit,0.971428571,-3,1,-3,-2,164.4488211,0.029,0.004,0.0419195,0.040783066,0.0011977,0.040783066,0.124683331,-2.124683331
2025-11-22 00:00:00,84605.6,C-BTC-88800-221125,37,148,1,36,P-BTC-78800-221125,43,172,1,42,78,TP Hit,TP Hit,0.972972973,0.976744186,1,1,2,166.4488211,0.027,0.023,0.0412587,0.0408457,0.0011151,0.0009499,0.0841694,1.9158306
2025-11-23 00:00:00,84630.3,C-BTC-86000-231125,49,196,196,-147,P-BTC-82400-231125,41,164,1,40,-107,SL Hit,TP Hit,-3,0.975609756,-3,1,-2,164.4488211,0.02,0.024,0.040474,0.0406392,0.161896,0.0009912,0.2440004,-2.2440004
2025-11-24 00:00:00,86947.1,C-BTC-89600-241125,113,452,1,112,P-BTC-81600-241125,35,140,1,34,146,TP Hit,TP Hit,0.991150442,0.971428571,1,1,2,166.4488211,0.009,0.029,0.0420021,0.0419195,0.0003717,0.0011977,0.085491,1.914509
2025-11-25 00:00:00,88626.1,C-BTC-90800-251125,104,416,1,103,P-BTC-85000-251125,55,220,1,54,157,TP Hit,TP Hit,0.990384615,0.981818182,1,1,2,168.4488211,0.01,0.018,0.042952,0.040887,0.000413,0.0007434,0.0849954,1.9150046
2025-11-26 00:00:00,87287.1,C-BTC-90000-261125,38,152,1,37,P-BTC-84000-261125,43,172,1,42,79,TP Hit,TP Hit,0.973684211,0.976744186,1,1,2,170.4488211,0.026,0.023,0.0408044,0.0408457,0.0010738,0.0009499,0.0836738,1.9163262
2025-11-27 00:00:00,90100.4,C-BTC-92400-271125,85,340,340,-255,P-BTC-87000-271125,46,184,1,45,-210,SL Hit,TP Hit,-3,0.97826087,-3,1,-2,168.4488211,0.012,0.022,0.042126,0.0417956,0.127582166,0.0009086,0.212412366,-2.212412366
2025-11-28 00:00:00,91696.2,C-BTC-95000-281125,33,132,1,32,P-BTC-88600-281125,41,164,1,40,72,TP Hit,TP Hit,0.96969697,0.975609756,1,1,2,170.4488211,0.03,0.024,0.040887,0.0406392,0.001239,0.0009912,0.0837564,1.9162436
2025-11-29 00:00:00,90849.6,C-BTC-92600-291125,36,144,1,35,P-BTC-88600-291125,44,176,1,43,78,TP Hit,TP Hit,0.972222222,0.977272727,1,1,2,172.4488211,0.028,0.023,0.0416304,0.0417956,0.0011564,0.0009499,0.0855323,1.9144677
2025-11-30 00:00:00,90662.8,C-BTC-92000-301125,35,140,1,34,P-BTC-89200-301125,44,176,1,43,77,TP Hit,TP Hit,0.971428571,0.977272727,1,1,2,174.4488211,0.029,0.023,0.0419195,0.0417956,0.0011977,0.0009499,0.0858627,1.9141373
2025-12-01 00:00:00,91436.6,C-BTC-93200-011225,96,384,1,95,P-BTC-88800-011225,36,144,144,-108,-13,TP Hit,SL Hit,0.989583333,-3,1,-3,-2,172.4488211,0.01,0.028,0.039648,0.0416304,0.000413,0.1665216,0.248213,-2.248213
2025-12-02 00:00:00,85254.8,C-BTC-88600-021225,46,184,1,45,P-BTC-81200-021225,55,220,1,54,99,TP Hit,TP Hit,0.97826087,0.981818182,1,1,2,174.4488211,0.022,0.018,0.0417956,0.040887,0.0009086,0.0007434,0.0843346,1.9156654
2025-12-03 00:00:00,91978.2,C-BTC-95200-031225,52,208,1,51,P-BTC-87200-031225,30,120,1,29,80,TP Hit,TP Hit,0.980769231,0.966666667,1,1,2,176.4488211,0.019,0.033,0.0408044,0.040887,0.0007847,0.0013629,0.083839,1.916161
2025-12-04 00:00:00,92668.3,C-BTC-95200-041225,78,312,1,77,P-BTC-89800-041225,39,156,1,38,115,TP Hit,TP Hit,0.987179487,0.974358974,1,1,2,178.4488211,0.013,0.026,0.0418782,0.0418782,0.0005369,0.0010738,0.0853671,1.9146329
2025-12-05 00:00:00,92129.1,C-BTC-94600-051225,51,204,1,50,P-BTC-89000-051225,58,232,1,57,107,TP Hit,TP Hit,0.980392157,0.982758621,1,1,2,180.4488211,0.02,0.017,0.042126,0.0407218,0.000826,0.0007021,0.0843759,1.9156241
2025-12-06 00:00:00,88877.2,C-BTC-91200-061225,35,140,1,34,P-BTC-86400-061225,69,276,1,68,102,TP Hit,TP Hit,0.971428571,0.985507246,1,1,2,182.4488211,0.029,0.014,0.0419195,0.0398958,0.0011977,0.0005782,0.0835912,1.9164088
2025-12-07 00:00:00,89653.3,C-BTC-91400-071225,40,160,1,39,P-BTC-88000-071225,35,140,1,34,73,TP Hit,TP Hit,0.975,0.971428571,1,1,2,184.4488211,0.025,0.029,0.0413,0.0419195,0.0010325,0.0011977,0.0854497,1.9145503
2025-12-08 00:00:00,91453.1,C-BTC-94000-081225,120,480,1,119,P-BTC-87200-081225,32,128,128,-96,23,TP Hit,SL Hit,0.991666667,-3,1,-3,-2,182.4488211,0.008,0.031,0.039648,0.0409696,0.0003304,0.1638784,0.2448264,-2.2448264
2025-12-09 00:00:00,89998.1,C-BTC-92800-091225,39.5,158,1,38.5,P-BTC-88000-091225,110,440,1,109,147.5,TP Hit,TP Hit,0.974683544,0.990909091,1,1,2,184.4488211,0.025,0.009,0.04078375,0.040887,0.0010325,0.0003717,0.08307495,1.91692505
2025-12-10 00:00:00,93870,C-BTC-96800-101225,45,180,1,44,P-BTC-90400-101225,31,124,1,30,74,TP Hit,TP Hit,0.977777778,0.967741935,1,1,2,186.4488211,0.022,0.032,0.040887,0.0409696,0.0009086,0.0013216,0.0840868,1.9159132
2025-12-11 00:00:00,92910.2,C-BTC-98400-111225,45,180,1,44,P-BTC-85600-111225,35,140,1,34,78,TP Hit,TP Hit,0.977777778,0.971428571,1,1,2,188.4488211,0.022,0.029,0.040887,0.0419195,0.0009086,0.0011977,0.0849128,1.9150872
2025-12-12 00:00:00,90797.7,C-BTC-94000-121225,39,156,156,-117,P-BTC-88200-121225,45,180,1,44,-73,SL Hit,TP Hit,-3,0.977777778,-3,1,-2,186.4488211,0.026,0.022,0.0418782,0.040887,0.1675128,0.0009086,0.2511866,-2.2511866
2025-12-13 00:00:00,90276.7,C-BTC-92400-131225,31,124,1,30,P-BTC-88000-131225,41,164,1,40,70,TP Hit,TP Hit,0.967741935,0.975609756,1,1,2,188.4488211,0.032,0.024,0.0409696,0.0406392,0.0013216,0.0009912,0.0839216,1.9160784
2025-12-14 00:00:00,90136.9,C-BTC-90400-141225,167,668,1,166,P-BTC-89000-141225,33,132,1,32,198,TP Hit,TP Hit,0.994011976,0.96969697,1,1,2,190.4488211,0.006,0.03,0.0413826,0.040887,0.0002478,0.001239,0.0837564,1.9162436
2025-12-15 00:00:00,88954.8,C-BTC-92200-151225,46,184,1,45,P-BTC-86400-151225,122,488,1,121,166,TP Hit,TP Hit,0.97826087,0.991803279,1,1,2,192.4488211,0.022,0.008,0.0417956,0.0403088,0.0009086,0.0003304,0.0833434,1.9166566
2025-12-16 00:00:00,86171.7,C-BTC-89800-161225,32,128,1,31,P-BTC-83600-161225,88,352,1,87,118,TP Hit,TP Hit,0.96875,0.988636364,1,1,2,194.4488211,0.031,0.011,0.0409696,0.0399784,0.0012803,0.0004543,0.0826826,1.9173174
2025-12-17 00:00:00,87770.1,C-BTC-90000-171225,46,184,1,45,P-BTC-85200-171225,39,156,1,38,83,TP Hit,TP Hit,0.97826087,0.974358974,1,1,2,196.4488211,0.022,0.026,0.0417956,0.0418782,0.0009086,0.0010738,0.0856562,1.9143438
2025-12-18 00:00:00,85784.2,C-BTC-88800-181225,43,172,1,42,P-BTC-82000-181225,59,236,1,58,100,TP Hit,TP Hit,0.976744186,0.983050847,1,1,2,198.4488211,0.023,0.017,0.0408457,0.0414239,0.0009499,0.0007021,0.0839216,1.9160784
2025-12-19 00:00:00,85896,C-BTC-89000-191225,41,164,164,-123,P-BTC-81000-191225,35,140,1,34,-89,SL Hit,TP Hit,-3,0.971428571,-3,1,-2,196.4488211,0.024,0.029,0.0406392,0.0419195,0.1625568,0.0011977,0.2463132,-2.2463132
2025-12-20 00:00:00,87164.4,C-BTC-89200-201225,55,220,1,54,P-BTC-84000-201225,40,160,1,39,93,TP Hit,TP Hit,0.981818182,0.975,1,1,2,198.4488211,0.018,0.025,0.040887,0.0413,0.0007434,0.0010325,0.0839629,1.9160371
2025-12-21 00:00:00,88235.1,C-BTC-89600-211225,38,152,1,37,P-BTC-87600-211225,78,312,1,77,114,TP Hit,TP Hit,0.973684211,0.987179487,1,1,2,200.4488211,0.026,0.013,0.0408044,0.0418782,0.0010738,0.0005369,0.0842933,1.9157067
2025-12-22 00:00:00,88468.5,C-BTC-91600-221225,35,140,140,-105,P-BTC-85200-221225,30,120,1,29,-76,SL Hit,TP Hit,-3,0.966666667,-3,1,-2,198.4488211,0.029,0.033,0.0419195,0.040887,0.167678,0.0013629,0.2518474,-2.2518474
2025-12-23 00:00:00,89080.1,C-BTC-91400-231225,40,160,1,39,P-BTC-86400-231225,32,128,1,31,70,TP Hit,TP Hit,0.975,0.96875,1,1,2,200.4488211,0.025,0.031,0.0413,0.0409696,0.0010325,0.0012803,0.0845824,1.9154176
2025-12-24 00:00:00,87992.6,C-BTC-89600-241225,57,228,1,56,P-BTC-86200-241225,71,284,1,70,126,TP Hit,TP Hit,0.98245614,0.985915493,1,1,2,202.4488211,0.018,0.014,0.0423738,0.0410522,0.0007434,0.0005782,0.0847476,1.9152524
2025-12-25 00:00:00,87444,C-BTC-88600-251225,50,200,1,49,P-BTC-86000-251225,51,204,1,50,99,TP Hit,TP Hit,0.98,0.980392157,1,1,2,204.4488211,0.02,0.02,0.0413,0.042126,0.000826,0.000826,0.085078,1.914922
2025-12-26 00:00:00,88241.1,C-BTC-88800-261225,198,792,792,-594,P-BTC-86200-261225,57,228,1,56,-538,SL Hit,TP Hit,-3,0.98245614,-3,1,-2,202.4488211,0.005,0.018,0.040887,0.0423738,0.052062249,0.0007434,0.136066449,-2.136066449
2025-12-27 00:00:00,87248.5,C-BTC-88400-271225,50,200,1,49,P-BTC-86000-271225,33,132,1,32,81,TP Hit,TP Hit,0.98,0.96969697,1,1,2,204.4488211,0.02,0.03,0.0413,0.040887,0.000826,0.001239,0.084252,1.915748
2025-12-28 00:00:00,87506.8,C-BTC-88000-281225,84,336,1,83,P-BTC-87000-281225,43,172,1,42,125,TP Hit,TP Hit,0.988095238,0.976744186,1,1,2,206.4488211,0.012,0.023,0.0416304,0.0408457,0.0004956,0.0009499,0.0839216,1.9160784
2025-12-29 00:00:00,87607.2,C-BTC-89600-291225,36,144,144,-108,P-BTC-86600-291225,117,468,1,116,8,SL Hit,TP Hit,-3,0.991452991,-3,1,-2,204.4488211,0.028,0.009,0.0416304,0.0434889,0.1665216,0.0003717,0.2520126,-2.2520126
2025-12-30 00:00:00,87489.5,C-BTC-89200-301225,57,228,1,56,P-BTC-85200-301225,34,136,1,33,89,TP Hit,TP Hit,0.98245614,0.970588235,1,1,2,206.4488211,0.018,0.029,0.0423738,0.0407218,0.0007434,0.0011977,0.0850367,1.9149633
2025-12-31 00:00:00,88240.3,C-BTC-90600-311225,38,152,1,37,P-BTC-86400-311225,55,220,1,54,91,TP Hit,TP Hit,0.973684211,0.981818182,1,1,2,208.4488211,0.026,0.018,0.0408044,0.040887,0.0010738,0.0007434,0.0835086,1.9164914
2026-01-01 00:00:00,87774.7,C-BTC-89800-010126,35,140,1,34,P-BTC-85600-010126,35,140,1,34,68,TP Hit,TP Hit,0.971428571,0.971428571,1,1,2,210.4488211,0.029,0.029,0.0419195,0.0419195,0.0011977,0.0011977,0.0862344,1.9137656
2026-01-02 00:00:00,88194.4,C-BTC-89400-020126,39,156,156,-117,P-BTC-87000-020126,35,140,1,34,-83,SL Hit,TP Hit,-3,0.971428571,-3,1,-2,208.4488211,0.026,0.029,0.0418782,0.0419195,0.1675128,0.0011977,0.2525082,-2.2525082
2026-01-03 00:00:00,89736.5,C-BTC-91800-030126,30,120,1,29,P-BTC-88200-030126,49,196,1,48,77,TP Hit,TP Hit,0.966666667,0.979591837,1,1,2,210.4488211,0.033,0.02,0.040887,0.040474,0.0013629,0.000826,0.0835499,1.9164501
2026-01-04 00:00:00,90132.4,C-BTC-91000-040126,49,196,196,-147,P-BTC-89400-040126,54,216,1,53,-94,SL Hit,TP Hit,-3,0.981481481,-3,1,-2,208.4488211,0.02,0.019,0.040474,0.0423738,0.161896,0.0007847,0.2455285,-2.2455285
2026-01-05 00:00:00,91206.4,C-BTC-93600-050126,38,152,152,-114,P-BTC-88400-050126,32,128,1,31,-83,SL Hit,TP Hit,-3,0.96875,-3,1,-2,206.4488211,0.026,0.031,0.0408044,0.0409696,0.1632176,0.0012803,0.2462719,-2.2462719
2026-01-06 00:00:00,94357,C-BTC-96000-060126,106,424,1,105,P-BTC-91800-060126,38,152,1,37,142,TP Hit,TP Hit,0.990566038,0.973684211,1,1,2,208.4488211,0.009,0.026,0.0394002,0.0408044,0.0003717,0.0010738,0.0816501,1.9183499
2026-01-07 00:00:00,91994.2,C-BTC-94800-070126,31,124,124,-93,P-BTC-89600-070126,44,176,1,43,-50,SL Hit,TP Hit,-3,0.977272727,-3,1,-2,206.4488211,0.032,0.023,0.0409696,0.0417956,0.1638784,0.0009499,0.2475935,-2.2475935
2026-01-08 00:00:00,90910.1,C-BTC-93600-080126,36,144,1,35,P-BTC-88800-080126,58,232,1,57,92,TP Hit,TP Hit,0.972222222,0.982758621,1,1,2,208.4488211,0.028,0.017,0.0416304,0.0407218,0.0011564,0.0007021,0.0842107,1.9157893
2026-01-09 00:00:00,91031.5,C-BTC-92800-090126,48,192,1,47,P-BTC-89000-090126,61,244,1,60,107,TP Hit,TP Hit,0.979166667,0.983606557,1,1,2,210.4488211,0.021,0.016,0.0416304,0.0403088,0.0008673,0.0006608,0.0834673,1.9165327
2026-01-10 00:00:00,90730.2,C-BTC-92200-100126,39,156,1,38,P-BTC-88800-100126,30,120,1,29,67,TP Hit,TP Hit,0.974358974,0.966666667,1,1,2,212.4488211,0.026,0.033,0.0418782,0.040887,0.0010738,0.0013629,0.0852019,1.9147981
2026-01-11 00:00:00,90594.2,C-BTC-91000-110126,88,352,1,87,P-BTC-90000-110126,53,212,1,52,139,TP Hit,TP Hit,0.988636364,0.981132075,1,1,2,214.4488211,0.011,0.019,0.0399784,0.0415891,0.0004543,0.0007847,0.0828065,1.9171935
2026-01-12 00:00:00,90890.6,C-BTC-92800-120126,42,168,168,-126,P-BTC-89200-120126,52,208,1,51,-75,SL Hit,TP Hit,-3,0.980769231,-3,1,-2,212.4488211,0.024,0.019,0.0416304,0.0408044,0.1665216,0.0007847,0.2497411,-2.2497411
2026-01-13 00:00:00,91548.3,C-BTC-93600-130126,33,132,1,32,P-BTC-89400-130126,35,140,1,34,66,TP Hit,TP Hit,0.96969697,0.971428571,1,1,2,214.4488211,0.03,0.029,0.040887,0.0419195,0.001239,0.0011977,0.0852432,1.9147568
2026-01-14 00:00:00,93671.2,C-BTC-95200-140126,55,220,220,-165,P-BTC-91000-140126,40,160,1,39,-126,SL Hit,TP Hit,-3,0.975,-3,1,-2,212.4488211,0.018,0.025,0.040887,0.0413,0.163548,0.0010325,0.2467675,-2.2467675
2026-01-15 00:00:00,96741.5,C-BTC-99600-150126,40,160,1,39,P-BTC-94200-150126,44,176,1,43,82,TP Hit,TP Hit,0.975,0.977272727,1,1,2,214.4488211,0.025,0.023,0.0413,0.0417956,0.0010325,0.0009499,0.085078,1.914922
2026-01-16 00:00:00,95770,C-BTC-98400-160126,39,156,1,38,P-BTC-93000-160126,32,128,1,31,69,TP Hit,TP Hit,0.974358974,0.96875,1,1,2,216.4488211,0.026,0.031,0.0418782,0.0409696,0.0010738,0.0012803,0.0852019,1.9147981
2026-01-17 00:00:00,94969,C-BTC-95800-170126,30,120,120,-90,P-BTC-94000-170126,44,176,1,43,-47,SL Hit,TP Hit,-3,0.977272727,-3,1,-2,214.4488211,0.033,0.023,0.040887,0.0417956,0.163548,0.0009499,0.2471805,-2.2471805
2026-01-18 00:00:00,95417.9,C-BTC-96000-180126,50,200,1,49,P-BTC-95000-180126,54,216,216,-162,-113,TP Hit,SL Hit,0.98,-3,1,-3,-2,212.4488211,0.02,0.019,0.0413,0.0423738,0.000826,0.1694952,0.253995,-2.253995
2026-01-19 00:00:00,95482.6,C-BTC-97200-190126,55,220,1,54,P-BTC-93800-190126,53,212,212,-159,-105,TP Hit,SL Hit,0.981818182,-3,1,-3,-2,210.4488211,0.018,0.019,0.040887,0.0415891,0.0007434,0.1663564,0.2495759,-2.2495759
2026-01-20 00:00:00,93079.4,C-BTC-94800-200126,31,124,1,30,P-BTC-90800-200126,50,200,200,-150,-120,TP Hit,SL Hit,0.967741935,-3,1,-3,-2,208.4488211,0.032,0.02,0.0409696,0.0413,0.0013216,0.1652,0.2487912,-2.2487912
2026-01-21 00:00:00,89585.8,C-BTC-91600-210126,48,192,1,47,P-BTC-87600-210126,124,496,1,123,170,TP Hit,TP Hit,0.979166667,0.991935484,1,1,2,210.4488211,0.021,0.008,0.0416304,0.0409696,0.0008673,0.0003304,0.0837977,1.9162023
2026-01-22 00:00:00,88480.2,C-BTC-91200-220126,31,124,124,-93,P-BTC-85200-220126,43,172,1,42,-51,SL Hit,TP Hit,-3,0.976744186,-3,1,-2,208.4488211,0.032,0.023,0.0409696,0.0408457,0.1638784,0.0009499,0.2466436,-2.2466436
2026-01-23 00:00:00,89278.5,C-BTC-91600-230126,35,140,1,34,P-BTC-86000-230126,69,276,1,68,102,TP Hit,TP Hit,0.971428571,0.985507246,1,1,2,210.4488211,0.029,0.014,0.0419195,0.0398958,0.0011977,0.0005782,0.0835912,1.9164088
2026-01-24 00:00:00,90490.1,C-BTC-91600-240126,33,132,1,32,P-BTC-89000-240126,42,168,168,-126,-94,TP Hit,SL Hit,0.96969697,-3,1,-3,-2,208.4488211,0.03,0.024,0.040887,0.0416304,0.001239,0.1665216,0.250278,-2.250278
2026-01-25 00:00:00,89394.9,C-BTC-90200-250126,36,144,1,35,P-BTC-88400-250126,38,152,152,-114,-79,TP Hit,SL Hit,0.972222222,-3,1,-3,-2,206.4488211,0.028,0.026,0.0416304,0.0408044,0.0011564,0.1632176,0.2468088,-2.2468088
2026-01-26 00:00:00,87483.8,C-BTC-90400-260126,32,128,1,31,P-BTC-85200-260126,139,556,1,138,169,TP Hit,TP Hit,0.96875,0.992805755,1,1,2,208.4488211,0.031,0.007,0.0409696,0.0401849,0.0012803,0.0002891,0.0827239,1.9172761
2026-01-27 00:00:00,88498,C-BTC-90400-270126,32,128,1,31,P-BTC-86000-270126,31,124,1,30,61,TP Hit,TP Hit,0.96875,0.967741935,1,1,2,210.4488211,0.031,0.032,0.0409696,0.0409696,0.0012803,0.0013216,0.0845411,1.9154589
2026-01-28 00:00:00,88235.2,C-BTC-90000-280126,54,216,216,-162,P-BTC-86200-280126,41,164,1,40,-122,SL Hit,TP Hit,-3,0.975609756,-3,1,-2,208.4488211,0.019,0.024,0.0423738,0.0406392,0.1694952,0.0009912,0.2534994,-2.2534994
2026-01-29 00:00:00,89627.9,C-BTC-92400-290126,56,224,1,55,P-BTC-86000-290126,33,132,1,32,87,TP Hit,TP Hit,0.982142857,0.96969697,1,1,2,210.4488211,0.018,0.03,0.0416304,0.040887,0.0007434,0.001239,0.0844998,1.9155002
2026-01-30 00:00:00,83456.2,C-BTC-86800-300126,33,132,1,32,P-BTC-79000-300126,67,268,1,66,98,TP Hit,TP Hit,0.96969697,0.985074627,1,1,2,212.4488211,0.03,0.015,0.040887,0.0415065,0.001239,0.0006195,0.084252,1.915748
2026-01-31 00:00:00,83931.8,C-BTC-87000-310126,30,120,1,29,P-BTC-80800-310126,37,148,1,36,65,TP Hit,TP Hit,0.966666667,0.972972973,1,1,2,214.4488211,0.033,0.027,0.040887,0.0412587,0.0013629,0.0011151,0.0846237,1.9153763